<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,Signal HA,Signal RSI,Signal SO,Signal Line Crossover,Centerline Crossover,Signal MACD
EURJPY,20010104,55500,105.8,105.8,105.78,105.8,4,-1,0,1,-1,-1,0
EURJPY,20010104,55600,105.8,105.8,105.79,105.79,4,-1,0,0,-1,-1,0
EURJPY,20010104,55700,105.79,105.79,105.78,105.78,4,-1,0,0,-1,-1,0
EURJPY,20010104,55800,105.78,105.78,105.75,105.75,4,-1,0,0,-1,-1,0
EURJPY,20010104,55900,105.75,105.75,105.72,105.73,4,-1,0,1,-1,-1,0
EURJPY,20010104,60000,105.74,105.74,105.74,105.74,4,-1,0,0,-1,-1,0
EURJPY,20010104,60100,105.74,105.75,105.73,105.75,4,0,0,0,-1,-1,0
EURJPY,20010104,60200,105.75,105.75,105.75,105.75,4,1,0,0,-1,-1,0
EURJPY,20010104,60300,105.74,105.74,105.74,105.74,4,-1,0,0,-1,-1,0
EURJPY,20010104,60400,105.74,105.74,105.74,105.74,4,-1,0,0,-1,-1,0
EURJPY,20010104,60500,105.74,105.76,105.74,105.76,4,0,1,1,-1,-1,0
EURJPY,20010104,60600,105.77,105.77,105.77,105.77,4,1,0,0,-1,-1,0
EURJPY,20010104,60700,105.76,105.76,105.74,105.74,4,0,0,0,-1,-1,0
EURJPY,20010104,60800,105.74,105.76,105.74,105.76,4,0,0,0,1,-1,1
EURJPY,20010104,60900,105.76,105.76,105.75,105.75,4,0,0,0,1,-1,0
EURJPY,20010104,61000,105.75,105.75,105.75,105.75,4,-1,0,0,1,-1,0
EURJPY,20010104,61100,105.75,105.76,105.75,105.76,4,0,0,0,1,-1,0
EURJPY,20010104,61200,105.76,105.77,105.76,105.77,4,1,0,0,1,-1,0
EURJPY,20010104,61300,105.76,105.77,105.76,105.77,4,1,0,0,1,-1,0
EURJPY,20010104,61400,105.77,105.78,105.76,105.78,4,0,0,0,1,-1,0
EURJPY,20010104,61500,105.79,105.81,105.79,105.79,4,1,0,-1,1,-1,0
EURJPY,20010104,61600,105.79,105.79,105.79,105.79,4,1,0,0,1,-1,0
EURJPY,20010104,61700,105.8,105.82,105.8,105.82,4,1,0,0,1,-1,0
EURJPY,20010104,61800,105.82,105.82,105.82,105.82,4,1,0,0,1,-1,0
EURJPY,20010104,61900,105.82,105.83,105.82,105.83,4,1,0,0,1,-1,0
EURJPY,20010104,62000,105.83,105.83,105.83,105.83,4,1,0,0,1,1,0
EURJPY,20010104,62100,105.84,105.85,105.84,105.85,4,1,0,0,1,1,0
EURJPY,20010104,62200,105.85,105.86,105.85,105.86,4,1,0,0,1,1,0
EURJPY,20010104,62300,105.85,105.87,105.85,105.87,4,1,0,0,1,1,0
EURJPY,20010104,62400,105.88,105.9,105.88,105.89,4,1,0,-1,1,1,0
EURJPY,20010104,62500,105.9,105.91,105.9,105.91,4,1,0,0,1,1,0
EURJPY,20010104,62600,105.91,105.93,105.91,105.93,4,1,0,0,1,1,0
EURJPY,20010104,62700,105.93,105.94,105.93,105.94,4,1,0,0,1,1,0
EURJPY,20010104,62800,105.94,105.95,105.94,105.94,4,1,0,-1,1,1,0
EURJPY,20010104,62900,105.94,105.94,105.94,105.94,4,1,0,0,1,1,0
EURJPY,20010104,63000,105.94,105.94,105.94,105.94,4,1,0,0,1,1,0
EURJPY,20010104,63100,105.94,105.94,105.94,105.94,4,1,0,0,1,1,0
EURJPY,20010104,63200,105.94,105.95,105.94,105.94,4,0,0,0,1,1,0
EURJPY,20010104,63300,105.94,105.94,105.94,105.94,4,-1,0,0,1,1,0
EURJPY,20010104,63400,105.94,105.94,105.94,105.94,4,-1,0,0,1,1,0
EURJPY,20010104,63500,105.94,105.94,105.93,105.93,4,-1,0,0,1,1,0
EURJPY,20010104,63600,105.93,105.93,105.93,105.93,4,-1,0,0,1,1,0
EURJPY,20010104,63700,105.92,105.92,105.91,105.91,4,-1,-1,0,-1,1,-1
EURJPY,20010104,63800,105.91,105.91,105.91,105.91,4,-1,0,0,-1,1,0
EURJPY,20010104,63900,105.91,105.91,105.91,105.91,4,-1,0,0,-1,1,0
EURJPY,20010104,64000,105.92,105.92,105.9,105.9,4,0,0,0,-1,1,0
EURJPY,20010104,64100,105.9,105.91,105.9,105.91,4,-1,0,1,-1,1,0
EURJPY,20010104,64200,105.91,105.91,105.91,105.91,4,1,0,0,-1,1,0
EURJPY,20010104,64300,105.91,105.91,105.89,105.89,4,0,0,0,-1,1,0
EURJPY,20010104,64400,105.89,105.89,105.89,105.89,4,-1,0,0,-1,1,0
EURJPY,20010104,64500,105.89,105.89,105.89,105.89,4,-1,0,0,-1,1,0
EURJPY,20010104,64600,105.89,105.93,105.89,105.9,4,0,0,1,-1,1,0
EURJPY,20010104,64700,105.9,105.94,105.9,105.94,4,1,0,0,-1,1,0
EURJPY,20010104,64800,105.93,105.94,105.93,105.94,4,1,0,0,-1,1,0
EURJPY,20010104,64900,105.95,105.95,105.94,105.95,4,1,0,0,-1,1,0
EURJPY,20010104,65000,105.95,105.95,105.95,105.95,4,1,0,0,1,1,1
EURJPY,20010104,65100,105.95,105.95,105.95,105.95,4,1,0,0,1,1,0
EURJPY,20010104,65200,105.95,105.98,105.95,105.98,4,1,0,0,1,1,0
EURJPY,20010104,65300,105.99,106.04,105.99,106.04,4,1,0,0,1,1,0
EURJPY,20010104,65400,106.05,106.08,106.05,106.08,4,1,0,0,1,1,0
EURJPY,20010104,65500,106.09,106.1,106.09,106.1,4,1,0,0,1,1,0
EURJPY,20010104,65600,106.11,106.15,106.11,106.15,4,1,0,0,1,1,0
EURJPY,20010104,65700,106.15,106.15,106.15,106.15,4,1,0,0,1,1,0
EURJPY,20010104,65800,106.15,106.17,106.15,106.15,4,1,0,-1,1,1,0
EURJPY,20010104,65900,106.14,106.14,106.14,106.14,4,1,0,0,1,1,0
EURJPY,20010104,70000,106.13,106.13,106.12,106.12,4,-1,0,0,1,1,0
EURJPY,20010104,70100,106.11,106.11,106.1,106.1,4,-1,0,0,1,1,0
EURJPY,20010104,70200,106.09,106.1,106.09,106.09,4,-1,-1,0,1,1,0
EURJPY,20010104,70300,106.1,106.12,106.1,106.11,4,0,0,0,1,1,0
EURJPY,20010104,70400,106.12,106.16,106.12,106.16,4,1,0,0,1,1,0
EURJPY,20010104,70500,106.15,106.16,106.14,106.16,4,1,0,0,1,1,0
EURJPY,20010104,70600,106.16,106.16,106.16,106.16,4,1,0,-1,1,1,0
EURJPY,20010104,70700,106.16,106.17,106.15,106.15,4,0,0,0,1,1,0
EURJPY,20010104,70800,106.14,106.17,106.14,106.17,4,0,0,0,1,1,0
EURJPY,20010104,70900,106.16,106.17,106.16,106.17,4,1,0,0,-1,1,-1
EURJPY,20010104,71000,106.18,106.19,106.18,106.19,4,1,0,0,-1,1,0
EURJPY,20010104,71100,106.18,106.26,106.18,106.26,4,1,0,0,1,1,1
EURJPY,20010104,71200,106.27,106.28,106.26,106.28,4,1,0,0,1,1,0
EURJPY,20010104,71300,106.29,106.32,106.29,106.32,4,1,0,0,1,1,0
EURJPY,20010104,71400,106.31,106.31,106.29,106.31,4,1,0,-1,1,1,0
EURJPY,20010104,71500,106.31,106.35,106.3,106.34,4,1,0,0,1,1,0
EURJPY,20010104,71600,106.35,106.37,106.35,106.35,4,1,0,0,1,1,0
EURJPY,20010104,71700,106.36,106.38,106.36,106.38,4,1,0,0,1,1,0
EURJPY,20010104,71800,106.37,106.37,106.33,106.34,4,0,0,-1,1,1,0
EURJPY,20010104,71900,106.34,106.35,106.34,106.34,4,-1,0,0,1,1,0
EURJPY,20010104,72000,106.35,106.37,106.35,106.37,4,1,0,0,1,1,0
EURJPY,20010104,72100,106.37,106.38,106.37,106.38,4,1,0,0,1,1,0
EURJPY,20010104,72200,106.37,106.43,106.36,106.43,4,0,0,0,1,1,0
EURJPY,20010104,72300,106.44,106.49,106.44,106.47,4,1,0,-1,1,1,0
EURJPY,20010104,72400,106.46,106.46,106.41,106.41,4,0,0,0,1,1,0
EURJPY,20010104,72500,106.42,106.44,106.42,106.44,4,0,0,0,1,1,0
EURJPY,20010104,72600,106.43,106.46,106.43,106.46,4,1,0,0,1,1,0
EURJPY,20010104,72700,106.45,106.48,106.45,106.47,4,1,0,0,1,1,0
EURJPY,20010104,72800,106.48,106.49,106.47,106.49,4,1,0,0,1,1,0
EURJPY,20010104,72900,106.5,106.57,106.49,106.55,4,1,0,-1,1,1,0
EURJPY,20010104,73000,106.56,106.63,106.56,106.61,4,1,0,0,1,1,0
EURJPY,20010104,73100,106.62,106.63,106.6,106.61,4,1,0,0,1,1,0
EURJPY,20010104,73200,106.61,106.63,106.61,106.63,4,1,0,0,1,1,0
EURJPY,20010104,73300,106.62,106.63,106.6,106.61,4,1,0,-1,1,1,0
EURJPY,20010104,73400,106.62,106.62,106.6,106.6,4,0,0,0,1,1,0
EURJPY,20010104,73500,106.59,106.59,106.56,106.56,4,-1,-1,0,1,1,0
EURJPY,20010104,73600,106.55,106.57,106.55,106.57,4,-1,0,0,-1,1,-1
EURJPY,20010104,73700,106.59,106.63,106.58,106.63,4,1,0,0,-1,1,0
EURJPY,20010104,73800,106.63,106.69,106.63,106.69,4,1,0,0,1,1,1
EURJPY,20010104,73900,106.68,106.69,106.66,106.68,4,1,0,-1,1,1,0
EURJPY,20010104,74000,106.69,106.71,106.69,106.7,4,1,0,0,1,1,0
EURJPY,20010104,74100,106.71,106.73,106.7,106.71,4,1,0,0,1,1,0
EURJPY,20010104,74200,106.7,106.7,106.63,106.63,4,0,-1,0,-1,1,-1
EURJPY,20010104,74300,106.62,106.63,106.6,106.63,4,-1,0,0,-1,1,0
EURJPY,20010104,74400,106.64,106.66,106.64,106.65,4,0,0,0,-1,1,0
EURJPY,20010104,74500,106.66,106.67,106.63,106.63,4,0,0,0,-1,1,0
EURJPY,20010104,74600,106.64,106.69,106.64,106.66,4,0,0,0,-1,1,0
EURJPY,20010104,74700,106.65,106.7,106.63,106.69,4,0,0,0,-1,1,0
EURJPY,20010104,74800,106.68,106.69,106.67,106.68,4,1,0,0,-1,1,0
EURJPY,20010104,74900,106.69,106.7,106.68,106.7,4,1,0,0,-1,1,0
EURJPY,20010104,75000,106.71,106.75,106.71,106.75,4,1,0,0,-1,1,0
EURJPY,20010104,75100,106.76,106.87,106.76,106.87,4,1,0,0,1,1,1
EURJPY,20010104,75200,106.88,106.92,106.88,106.92,4,1,0,0,1,1,0
EURJPY,20010104,75300,106.91,106.92,106.9,106.9,4,1,0,-1,1,1,0
EURJPY,20010104,75400,106.88,106.91,106.88,106.91,4,1,0,0,1,1,0
EURJPY,20010104,75500,106.9,106.94,106.9,106.94,4,1,0,0,1,1,0
EURJPY,20010104,75600,106.95,106.99,106.95,106.99,4,1,0,0,1,1,0
EURJPY,20010104,75700,107,107.1,107,107.06,4,1,0,-1,1,1,0
EURJPY,20010104,75800,107.07,107.25,107.07,107.25,4,1,0,0,1,1,0
EURJPY,20010104,75900,107.28,107.45,107.27,107.45,4,1,0,0,1,1,0
EURJPY,20010104,80000,107.47,107.64,107.46,107.61,4,1,0,-1,1,1,0
EURJPY,20010104,80100,107.59,107.59,107.52,107.54,4,1,0,0,1,1,0
EURJPY,20010104,80200,107.55,107.74,107.55,107.74,4,1,0,0,1,1,0
EURJPY,20010104,80300,107.73,107.75,107.71,107.72,4,1,0,0,1,1,0
EURJPY,20010104,80400,107.73,107.89,107.73,107.87,4,1,0,-1,1,1,0
EURJPY,20010104,80500,107.88,108.12,107.88,108.12,4,1,0,0,1,1,0
EURJPY,20010104,80600,108.13,108.26,108.13,108.26,4,1,0,0,1,1,0
EURJPY,20010104,80700,108.27,108.42,108.27,108.34,4,1,0,-1,1,1,0
EURJPY,20010104,80800,108.3,108.3,108.17,108.17,4,0,0,0,1,1,0
EURJPY,20010104,80900,108.16,108.16,108.05,108.05,4,-1,0,0,1,1,0
EURJPY,20010104,81000,108.04,108.06,108.03,108.03,4,-1,0,0,1,1,0
EURJPY,20010104,81100,108.04,108.04,107.98,107.98,4,-1,-1,0,1,1,0
EURJPY,20010104,81200,107.99,108.1,107.99,108.1,4,0,0,0,1,1,0
EURJPY,20010104,81300,108.11,108.14,108.08,108.08,4,1,0,0,-1,1,-1
EURJPY,20010104,81400,108.09,108.15,108.05,108.05,4,0,-1,0,-1,1,0
EURJPY,20010104,81500,108.04,108.04,108,108.04,4,-1,0,0,-1,1,0
EURJPY,20010104,81600,108.05,108.06,107.97,107.98,4,0,0,0,-1,1,0
EURJPY,20010104,81700,107.99,108.03,107.99,108,4,-1,0,0,-1,1,0
EURJPY,20010104,81800,107.99,108.04,107.99,108.03,4,0,0,0,-1,1,0
EURJPY,20010104,81900,108.02,108.02,107.96,107.98,4,0,0,0,-1,1,0
EURJPY,20010104,82000,107.97,108,107.97,108,4,-1,0,0,-1,1,0
EURJPY,20010104,82100,107.98,108.01,107.97,108.01,4,0,0,1,-1,1,0
EURJPY,20010104,82200,108.02,108.03,107.94,107.94,4,0,0,0,-1,1,0
EURJPY,20010104,82300,107.94,107.98,107.94,107.98,4,-1,0,1,-1,1,0
EURJPY,20010104,82400,107.97,107.97,107.88,107.89,4,0,0,0,-1,1,0
EURJPY,20010104,82500,107.9,107.92,107.9,107.92,4,-1,0,1,-1,1,0
EURJPY,20010104,82600,107.91,107.91,107.86,107.87,4,-1,0,0,-1,1,0
EURJPY,20010104,82700,107.86,107.92,107.86,107.91,4,0,0,1,-1,1,0
EURJPY,20010104,82800,107.92,107.92,107.89,107.89,4,0,0,0,-1,1,0
EURJPY,20010104,82900,107.88,107.89,107.88,107.89,4,-1,0,0,-1,1,0
EURJPY,20010104,83000,107.9,107.93,107.9,107.93,4,1,0,1,-1,1,0
EURJPY,20010104,83100,107.94,108.01,107.93,108.01,4,1,0,0,-1,1,0
EURJPY,20010104,83200,108.02,108.04,108,108.04,4,1,0,0,-1,1,0
EURJPY,20010104,83300,108.03,108.04,108.01,108.04,4,1,0,0,-1,1,0
EURJPY,20010104,83400,108.05,108.11,108.05,108.11,4,1,0,0,-1,1,0
EURJPY,20010104,83500,108.12,108.12,108.04,108.06,4,0,0,-1,-1,1,0
EURJPY,20010104,83600,108.07,108.07,108.04,108.05,4,0,0,0,-1,1,0
EURJPY,20010104,83700,108.04,108.08,108.04,108.08,4,0,0,0,-1,1,0
EURJPY,20010104,83800,108.09,108.13,108.09,108.1,4,1,0,0,-1,1,0
EURJPY,20010104,83900,108.09,108.12,108.08,108.12,4,0,0,0,-1,1,0
EURJPY,20010104,84000,108.13,108.14,108.07,108.07,4,0,0,-1,-1,1,0
EURJPY,20010104,84100,108.06,108.06,108.04,108.06,4,-1,0,0,-1,1,0
EURJPY,20010104,84200,108.05,108.09,108.04,108.09,4,0,0,0,-1,1,0
EURJPY,20010104,84300,108.1,108.1,108.05,108.06,4,0,0,0,-1,1,0
EURJPY,20010104,84400,108.05,108.11,108.05,108.1,4,0,0,0,-1,1,0
EURJPY,20010104,84500,108.09,108.12,108.09,108.12,4,1,0,0,-1,1,0
EURJPY,20010104,84600,108.13,108.16,108.13,108.16,4,1,0,0,-1,1,0
EURJPY,20010104,84700,108.17,108.17,108.11,108.11,4,0,0,-1,-1,1,0
EURJPY,20010104,84800,108.12,108.12,108.09,108.09,4,-1,0,0,-1,1,0
EURJPY,20010104,84900,108.08,108.08,108.07,108.08,4,-1,0,0,-1,1,0
EURJPY,20010104,85000,108.08,108.12,108.08,108.12,4,0,0,0,-1,1,0
EURJPY,20010104,85100,108.13,108.16,108.13,108.15,4,1,0,0,-1,1,0
EURJPY,20010104,85200,108.14,108.14,108.11,108.12,4,0,0,0,-1,1,0
EURJPY,20010104,85300,108.13,108.2,108.13,108.2,4,1,0,0,-1,1,0
EURJPY,20010104,85400,108.21,108.23,108.2,108.23,4,1,0,0,1,1,1
EURJPY,20010104,85500,108.24,108.31,108.24,108.31,4,1,0,0,1,1,0
EURJPY,20010104,85600,108.3,108.3,108.28,108.28,4,1,-1,-1,1,1,0
EURJPY,20010104,85700,108.28,108.28,108.25,108.26,4,0,0,0,1,1,0
EURJPY,20010104,85800,108.29,108.38,108.29,108.37,4,1,0,0,1,1,0
EURJPY,20010104,85900,108.38,108.44,108.38,108.44,4,1,0,0,1,1,0
EURJPY,20010104,90000,108.43,108.43,108.38,108.38,4,1,-1,-1,1,1,0
EURJPY,20010104,90100,108.37,108.38,108.35,108.37,4,0,0,0,1,1,0
EURJPY,20010104,90200,108.36,108.36,108.33,108.33,4,-1,0,0,1,1,0
EURJPY,20010104,90300,108.33,108.33,108.3,108.3,4,-1,0,0,1,1,0
EURJPY,20010104,90400,108.28,108.34,108.28,108.32,4,0,0,0,-1,1,-1
EURJPY,20010104,90500,108.34,108.37,108.34,108.34,4,1,0,0,-1,1,0
EURJPY,20010104,90600,108.33,108.33,108.3,108.3,4,-1,0,0,-1,1,0
