<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,%K,%D,Signal SO
EURJPY,20010103,162700,108.28,108.28,108.25,108.26,4,42.85714285714866,66.66666666667344,0.0
EURJPY,20010103,162800,108.25,108.25,108.22,108.22,4,0.0,42.85714285714866,0.0
EURJPY,20010103,162900,108.22,108.25,108.22,108.23,4,12.500000000006661,18.45238095238511,0.0
EURJPY,20010103,163000,108.25,108.25,108.24,108.24,4,24.99999999999556,12.500000000000739,1.0
EURJPY,20010103,163100,108.25,108.25,108.24,108.24,4,24.99999999999556,20.833333333332593,0.0
EURJPY,20010103,163200,108.24,108.25,108.23,108.23,4,12.500000000006661,20.833333333332593,0.0
EURJPY,20010103,163300,108.24,108.25,108.24,108.25,4,37.500000000002224,25.000000000001478,0.0
EURJPY,20010103,163400,108.25,108.25,108.24,108.24,4,24.99999999999556,25.000000000001478,0.0
EURJPY,20010103,163500,108.24,108.26,108.24,108.24,4,24.99999999999556,29.16666666666445,0.0
EURJPY,20010103,163600,108.25,108.26,108.25,108.25,4,37.500000000002224,29.16666666666445,0.0
EURJPY,20010103,163700,108.24,108.27,108.24,108.27,4,62.499999999997776,41.666666666665186,0.0
EURJPY,20010103,163800,108.28,108.31,108.28,108.31,4,100.0,66.66666666666667,0.0
EURJPY,20010103,163900,108.3,108.3,108.27,108.28,4,66.66666666666667,76.38888888888816,0.0
EURJPY,20010103,164000,108.27,108.27,108.24,108.24,4,22.22222222221696,62.96296296296122,0.0
EURJPY,20010103,164100,108.25,108.28,108.25,108.28,4,66.66666666666667,51.85185185185011,0.0
EURJPY,20010103,164200,108.26,108.28,108.26,108.27,4,55.55555555555029,48.148148148144635,0.0
EURJPY,20010103,164300,108.28,108.28,108.27,108.27,4,49.99999999999112,57.407407407402694,0.0
EURJPY,20010103,164400,108.28,108.28,108.28,108.28,4,62.499999999997776,56.01851851851307,0.0
EURJPY,20010103,164500,108.27,108.27,108.26,108.26,4,37.500000000002224,49.99999999999704,0.0
EURJPY,20010103,164600,108.26,108.26,108.24,108.24,4,0.0,33.333333333333336,0.0
EURJPY,20010103,164700,108.25,108.25,108.23,108.24,4,12.499999999988898,16.666666666663705,0.0
EURJPY,20010103,164800,108.24,108.24,108.23,108.23,4,0.0,4.166666666662966,0.0
EURJPY,20010103,164900,108.22,108.23,108.22,108.23,4,11.111111111116374,7.870370370368424,1.0
EURJPY,20010103,165000,108.22,108.25,108.22,108.25,4,33.333333333333336,14.81481481481657,0.0
EURJPY,20010103,165100,108.26,108.26,108.26,108.26,4,44.44444444444971,29.62962962963314,0.0
EURJPY,20010103,165200,108.26,108.26,108.23,108.23,4,12.500000000006661,30.09259259259657,0.0
EURJPY,20010103,165300,108.22,108.23,108.21,108.23,4,28.571428571440173,28.505291005298847,0.0
EURJPY,20010103,165400,108.23,108.23,108.21,108.21,4,0.0,13.690476190482277,0.0
EURJPY,20010103,165500,108.22,108.25,108.22,108.25,4,57.142857142860045,28.571428571433405,1.0
EURJPY,20010103,165600,108.25,108.26,108.25,108.26,4,71.42857142858013,42.85714285714673,0.0
EURJPY,20010103,165700,108.25,108.25,108.23,108.24,4,42.857142857139955,57.142857142860045,0.0
EURJPY,20010103,165800,108.24,108.25,108.24,108.24,4,50.0,54.76190476190669,0.0
EURJPY,20010103,165900,108.25,108.25,108.25,108.25,4,79.99999999999432,57.61904761904476,0.0
EURJPY,20010103,170000,108.24,108.24,108.24,108.24,4,59.99999999998863,63.33333333332765,0.0
EURJPY,20010103,170100,108.24,108.24,108.24,108.24,4,59.99999999998863,66.66666666665719,0.0
EURJPY,20010103,170200,108.24,108.24,108.24,108.24,4,59.99999999998863,59.99999999998863,0.0
EURJPY,20010103,170300,108.25,108.27,108.25,108.26,4,83.33333333334912,67.77777777777546,0.0
EURJPY,20010103,170400,108.25,108.26,108.22,108.22,4,16.666666666674562,53.333333333337436,0.0
EURJPY,20010103,170500,108.22,108.22,108.22,108.22,4,16.666666666674562,38.88888888889941,0.0
EURJPY,20010103,170600,108.23,108.25,108.23,108.23,4,33.333333333349124,22.222222222232748,0.0
EURJPY,20010103,170700,108.24,108.25,108.22,108.22,4,16.666666666674562,22.222222222232748,0.0
EURJPY,20010103,170800,108.21,108.24,108.21,108.24,4,50.0,33.33333333334123,0.0
EURJPY,20010103,170900,108.25,108.26,108.24,108.24,4,50.0,38.88888888889152,0.0
EURJPY,20010103,171000,108.25,108.25,108.23,108.23,4,33.333333333349124,44.44444444444971,0.0
EURJPY,20010103,171100,108.25,108.25,108.25,108.25,4,66.66666666667456,50.000000000007894,0.0
EURJPY,20010103,171200,108.24,108.24,108.24,108.24,4,50.0,50.000000000007894,0.0
EURJPY,20010103,171300,108.23,108.24,108.2,108.2,4,0.0,38.88888888889152,0.0
EURJPY,20010103,171400,108.21,108.21,108.17,108.17,4,0.0,16.666666666666668,0.0
EURJPY,20010103,171500,108.16,108.16,108.15,108.15,4,0.0,0.0,0.0
EURJPY,20010103,171600,108.15,108.15,108.14,108.15,4,7.692307692311896,2.5641025641039654,1.0
EURJPY,20010103,171700,108.14,108.14,108.09,108.1,4,5.882352941171062,4.524886877827653,0.0
EURJPY,20010103,171800,108.09,108.09,108.07,108.07,4,0.0,4.524886877827653,0.0
EURJPY,20010103,171900,108.08,108.09,108.08,108.09,4,10.526315789478408,5.469556243549824,1.0
EURJPY,20010103,172000,108.09,108.09,108.08,108.08,4,5.263157894739204,5.263157894739204,0.0
EURJPY,20010103,172100,108.07,108.07,108.04,108.05,4,4.5454545454504345,6.778309409889348,0.0
EURJPY,20010103,172200,108.06,108.07,108.04,108.05,4,4.5454545454504345,4.784688995213357,0.0
EURJPY,20010103,172300,108.05,108.08,108.05,108.08,4,19.047619047615825,9.379509379505565,1.0
EURJPY,20010103,172400,108.09,108.09,108.08,108.09,4,23.809523809523164,15.800865800863141,0.0
EURJPY,20010103,172500,108.1,108.11,108.1,108.1,4,29.999999999995737,24.285714285711578,0.0
EURJPY,20010103,172600,108.1,108.12,108.1,108.12,4,40.00000000000142,31.26984126984011,0.0
EURJPY,20010103,172700,108.1,108.11,108.1,108.11,4,41.17647058823431,37.05882352941049,0.0
EURJPY,20010103,172800,108.11,108.11,108.08,108.08,4,33.333333333329385,38.16993464052171,0.0
EURJPY,20010103,172900,108.08,108.08,108.08,108.08,4,36.36363636362932,36.95781342839768,0.0
EURJPY,20010103,173000,108.06,108.08,108.06,108.08,4,39.999999999994316,36.565656565651004,0.0
EURJPY,20010103,173100,108.09,108.1,108.09,108.1,4,74.99999999998667,50.45454545453677,0.0
EURJPY,20010103,173200,108.1,108.11,108.1,108.11,4,87.49999999999334,67.49999999999143,0.0
EURJPY,20010103,173300,108.1,108.1,108.08,108.08,4,49.99999999999112,70.83333333332371,0.0
EURJPY,20010103,173400,108.08,108.08,108.08,108.08,4,49.99999999999112,62.49999999999185,0.0
EURJPY,20010103,173500,108.09,108.09,108.09,108.09,4,62.499999999997776,54.16666666666001,0.0
EURJPY,20010103,173600,108.1,108.11,108.1,108.1,4,71.42857142855983,61.309523809516236,0.0
EURJPY,20010103,173700,108.1,108.1,108.1,108.1,4,66.66666666665088,66.86507936506949,0.0
EURJPY,20010103,173800,108.09,108.09,108.09,108.09,4,50.0,62.69841269840358,0.0
EURJPY,20010103,173900,108.08,108.09,108.08,108.08,4,33.33333333332544,49.999999999992106,0.0
EURJPY,20010103,174000,108.08,108.09,108.08,108.09,4,60.000000000005684,47.77777777777704,0.0
EURJPY,20010103,174100,108.1,108.1,108.1,108.1,4,79.99999999998863,57.77777777777325,0.0
EURJPY,20010103,174200,108.09,108.09,108.06,108.06,4,0.0,46.666666666664774,0.0
EURJPY,20010103,174300,108.05,108.08,108.05,108.08,4,50.0,43.33333333332954,0.0
EURJPY,20010103,174400,108.08,108.08,108.07,108.07,4,33.33333333332544,27.777777777775146,0.0
EURJPY,20010103,174500,108.07,108.07,108.06,108.06,4,16.666666666674562,33.333333333333336,0.0
EURJPY,20010103,174600,108.06,108.06,108.06,108.06,4,16.666666666674562,22.222222222224854,0.0
EURJPY,20010103,174700,108.05,108.05,108.05,108.05,4,0.0,11.111111111116374,0.0
EURJPY,20010103,174800,108.04,108.04,108.03,108.04,4,12.500000000006661,9.722222222227074,1.0
EURJPY,20010103,174900,108.04,108.04,108.02,108.02,4,0.0,4.166666666668887,0.0
EURJPY,20010103,175000,108.02,108.02,108.02,108.02,4,0.0,4.166666666668887,0.0
EURJPY,20010103,175100,108.02,108.02,108.02,108.02,4,0.0,0.0,0.0
EURJPY,20010103,175200,108.03,108.03,107.98,107.98,4,0.0,0.0,0.0
EURJPY,20010103,175300,107.97,107.98,107.96,107.96,4,0.0,0.0,0.0
EURJPY,20010103,175400,107.96,107.96,107.96,107.96,4,0.0,0.0,0.0
EURJPY,20010103,175500,107.95,107.95,107.93,107.94,4,6.249999999994449,2.083333333331483,1.0
EURJPY,20010103,175600,107.93,107.93,107.9,107.9,4,0.0,2.083333333331483,0.0
EURJPY,20010103,175700,107.9,107.9,107.89,107.89,4,0.0,2.083333333331483,0.0
EURJPY,20010103,175800,107.89,107.89,107.85,107.85,4,0.0,0.0,0.0
EURJPY,20010103,175900,107.84,107.85,107.83,107.85,4,8.695652173911164,2.8985507246370545,1.0
EURJPY,20010103,180000,107.87,107.88,107.87,107.88,4,22.727272727271554,10.47430830039424,0.0
EURJPY,20010103,180100,107.88,107.89,107.87,107.87,4,19.047619047621303,16.82351464960134,0.0
EURJPY,20010103,180200,107.88,107.88,107.84,107.84,4,4.761904761907018,15.512265512266625,0.0
EURJPY,20010103,180300,107.84,107.84,107.84,107.84,4,5.000000000002487,9.603174603176937,0.0
EURJPY,20010103,180400,107.83,107.84,107.83,107.84,4,5.000000000002487,4.9206349206373305,1.0
EURJPY,20010103,180500,107.84,107.84,107.83,107.83,4,0.0,3.3333333333349913,0.0
EURJPY,20010103,180600,107.82,107.83,107.82,107.83,4,6.250000000002776,3.7500000000017537,1.0
EURJPY,20010103,180700,107.83,107.85,107.82,107.85,4,21.428571428572155,9.226190476191643,0.0
EURJPY,20010103,180800,107.86,107.88,107.86,107.87,4,38.46153846154435,22.046703296706426,0.0
EURJPY,20010103,180900,107.87,107.87,107.83,107.83,4,9.090909090912614,22.993672993676373,0.0
EURJPY,20010103,181000,107.85,107.86,107.85,107.85,4,37.49999999999556,28.350815850817508,0.0
EURJPY,20010103,181100,107.84,107.85,107.84,107.84,4,28.571428571440173,25.054112554116113,0.0
EURJPY,20010103,181200,107.83,107.83,107.81,107.82,4,12.499999999988898,26.19047619047488,0.0
EURJPY,20010103,181300,107.81,107.81,107.75,107.75,4,0.0,13.690476190476355,0.0
EURJPY,20010103,181400,107.76,107.76,107.74,107.75,4,6.666666666669824,6.38888888888624,1.0
EURJPY,20010103,181500,107.75,107.76,107.75,107.76,4,14.285714285721536,6.9841269841304525,0.0
EURJPY,20010103,181600,107.77,107.78,107.76,107.76,4,14.285714285721536,11.74603174603763,0.0
EURJPY,20010103,181700,107.75,107.76,107.74,107.74,4,0.0,9.523809523814357,0.0
EURJPY,20010103,181800,107.73,107.87,107.73,107.74,4,6.666666666660983,6.984126984127506,0.0
EURJPY,20010103,181900,107.75,107.86,107.75,107.86,4,86.66666666666856,31.11111111110985,1.0
EURJPY,20010103,182000,107.9,107.95,107.9,107.9,4,77.27272727272845,56.868686868686005,0.0
EURJPY,20010103,182100,107.85,107.85,107.41,107.41,4,0.0,54.64646464646567,0.0
EURJPY,20010103,182200,107.39,107.39,107.26,107.26,4,0.0,25.75757575757615,0.0
EURJPY,20010103,182300,107.25,107.26,107.17,107.17,4,0.0,0.0,0.0
EURJPY,20010103,182400,107.16,107.2,107.16,107.2,4,5.063291139241258,1.6877637130804193,1.0
EURJPY,20010103,182500,107.21,107.32,107.21,107.32,4,20.253164556961433,8.438818565400897,0.0
EURJPY,20010103,182600,107.33,107.4,107.33,107.4,4,30.37974683544395,18.565400843882212,0.0
EURJPY,20010103,182700,107.42,107.49,107.42,107.49,4,41.77215189873363,30.801687763713005,0.0
EURJPY,20010103,182800,107.5,107.53,107.5,107.53,4,46.83544303797489,39.66244725738415,0.0
EURJPY,20010103,182900,107.52,107.54,107.51,107.52,4,45.569620253164125,44.725738396624216,0.0
EURJPY,20010103,183000,107.51,107.52,107.48,107.48,4,40.506329113924664,44.30379746835456,0.0
EURJPY,20010103,183100,107.47,107.49,107.45,107.49,4,41.77215189873363,42.61603375527414,0.0
EURJPY,20010103,183200,107.5,107.5,107.49,107.5,4,43.0379746835444,41.77215189873423,0.0
EURJPY,20010103,183300,107.52,107.6,107.52,107.56,4,50.63291139240538,45.147679324894476,0.0
EURJPY,20010103,183400,107.5,107.55,107.5,107.54,4,55.07246376811752,49.5811166146891,0.0
EURJPY,20010103,183500,107.55,107.55,107.46,107.46,4,68.18181818181789,57.962397780780265,0.0
EURJPY,20010103,183600,107.44,107.44,107.41,107.41,4,56.81818181818211,60.02415458937251,0.0
EURJPY,20010103,183700,107.42,107.43,107.4,107.43,4,61.363636363639,62.121212121213,0.0
EURJPY,20010103,183800,107.46,107.5,107.45,107.5,4,74.35897435897586,64.18026418026567,0.0
EURJPY,20010103,183900,107.49,107.49,107.34,107.34,4,3.7037037037056533,46.47543814210684,0.0
EURJPY,20010103,184000,107.31,107.31,107.26,107.26,4,0.0,26.020892687560504,0.0
EURJPY,20010103,184100,107.24,107.24,107.17,107.17,4,0.0,1.2345679012352178,0.0
EURJPY,20010103,184200,107.14,107.14,107.08,107.08,4,0.0,0.0,0.0
EURJPY,20010103,184300,107.1,107.11,107.04,107.04,4,0.0,0.0,0.0
EURJPY,20010103,184400,107.03,107.03,106.9,106.9,4,0.0,0.0,0.0
EURJPY,20010103,184500,106.86,106.86,106.74,106.74,4,0.0,0.0,0.0
EURJPY,20010103,184600,106.73,106.73,106.64,106.64,4,0.0,0.0,0.0
EURJPY,20010103,184700,106.63,106.66,106.63,106.66,4,3.260869565217509,1.0869565217391697,1.0
EURJPY,20010103,184800,106.65,106.66,106.53,106.53,4,0.0,1.0869565217391697,0.0
EURJPY,20010103,184900,106.54,106.57,106.53,106.57,4,4.12371134020537,2.461526968474293,1.0
EURJPY,20010103,185000,106.58,106.58,106.53,106.53,4,0.0,1.3745704467351232,0.0
EURJPY,20010103,185100,106.52,106.54,106.52,106.52,4,0.0,1.3745704467351232,0.0
EURJPY,20010103,185200,106.51,106.51,106.47,106.47,4,0.0,0.0,0.0
EURJPY,20010103,185300,106.48,106.48,106.45,106.45,4,0.0,0.0,0.0
EURJPY,20010103,185400,106.44,106.44,106.35,106.35,4,0.0,0.0,0.0
EURJPY,20010103,185500,106.36,106.39,106.36,106.39,4,5.063291139241258,1.6877637130804193,1.0
EURJPY,20010103,185600,106.4,106.41,106.37,106.37,4,2.6315789473697495,2.5649566955370027,0.0
EURJPY,20010103,185700,106.38,106.38,106.35,106.36,4,1.4705882352948552,3.055152773968621,0.0
EURJPY,20010103,185800,106.37,106.37,106.31,106.31,4,0.0,1.3673890608882016,0.0
EURJPY,20010103,185900,106.29,106.32,106.28,106.29,4,2.222222222223345,1.2309368191727332,1.0
EURJPY,20010103,190000,106.28,106.28,106.17,106.17,4,0.0,0.740740740741115,0.0
EURJPY,20010103,190100,106.15,106.15,106.12,106.15,4,5.555555555555848,2.592592592593064,1.0
EURJPY,20010103,190200,106.16,106.17,106.12,106.12,4,0.0,1.8518518518519491,0.0
EURJPY,20010103,190300,106.12,106.12,106.11,106.11,4,0.0,1.8518518518519491,0.0
EURJPY,20010103,190400,106.1,106.11,106.08,106.11,4,6.521739130434917,2.1739130434783056,1.0
EURJPY,20010103,190500,106.12,106.25,106.12,106.25,4,39.534883720930004,15.35220761712164,0.0
EURJPY,20010103,190600,106.34,106.36,106.34,106.36,4,69.99999999999929,38.68554095045474,0.0
EURJPY,20010103,190700,106.37,106.38,106.37,106.38,4,83.33333333333267,64.28940568475399,0.0
EURJPY,20010103,190800,106.39,106.4,106.39,106.4,4,96.96969696969971,83.43434343434389,0.0
EURJPY,20010103,190900,106.39,106.39,106.32,106.32,4,72.72727272727155,84.34343434343465,-1.0
EURJPY,20010103,191000,106.33,106.34,106.32,106.34,4,81.24999999999972,83.64898989899034,0.0
EURJPY,20010103,191100,106.35,106.39,106.35,106.39,4,96.87499999999848,83.61742424242324,0.0
EURJPY,20010103,191300,106.38,106.38,106.38,106.38,4,93.74999999999694,90.62499999999837,0.0
EURJPY,20010103,191400,106.36,106.36,106.36,106.36,4,87.49999999999834,92.70833333333125,-1.0
EURJPY,20010103,191500,106.35,106.35,106.35,106.35,4,84.3749999999968,88.54166666666403,0.0
EURJPY,20010103,191600,106.35,106.35,106.35,106.35,4,84.3749999999968,85.41666666666397,0.0
EURJPY,20010103,191700,106.34,106.34,106.3,106.3,4,68.74999999999805,79.16666666666389,0.0
EURJPY,20010103,191800,106.29,106.31,106.29,106.31,4,71.87499999999959,74.99999999999814,0.0
EURJPY,20010103,191900,106.32,106.32,106.27,106.27,4,53.57142857142531,64.73214285714099,0.0
EURJPY,20010103,192000,106.26,106.26,106.24,106.24,4,0.0,41.81547619047496,0.0
EURJPY,20010103,192100,106.23,106.23,106.21,106.21,4,0.0,17.85714285714177,0.0
EURJPY,20010103,192200,106.21,106.22,106.19,106.19,4,0.0,0.0,0.0
EURJPY,20010103,192300,106.18,106.18,106.15,106.15,4,0.0,0.0,0.0
EURJPY,20010103,192400,106.14,106.14,106.05,106.05,4,0.0,0.0,0.0
EURJPY,20010103,192500,106.06,106.07,105.9,105.9,4,0.0,0.0,0.0
EURJPY,20010103,192600,105.86,105.86,105.85,105.85,4,0.0,0.0,0.0
EURJPY,20010103,192700,105.86,105.86,105.86,105.86,4,1.9607843137264735,0.6535947712421578,1.0
EURJPY,20010103,192800,105.85,105.85,105.82,105.82,4,0.0,0.6535947712421578,0.0
EURJPY,20010103,192900,105.81,105.85,105.8,105.85,4,9.090909090908621,3.6838978015450317,1.0
EURJPY,20010103,193000,105.84,105.88,105.84,105.88,4,14.814814814814328,7.968574635240984,0.0
EURJPY,20010103,193100,105.89,105.89,105.89,105.89,4,17.307692307693095,13.737805404472015,0.0
EURJPY,20010103,193200,105.9,105.9,105.89,105.89,4,17.307692307693095,16.47673314340017,0.0
EURJPY,20010103,193400,105.88,105.89,105.88,105.89,4,19.56521739130475,18.06020066889698,0.0
EURJPY,20010103,193500,105.89,105.9,105.89,105.9,4,23.255813953489987,20.042907884162613,0.0
EURJPY,20010103,193600,105.88,105.88,105.86,105.86,4,14.28571428571477,19.0355818768365,0.0
EURJPY,20010103,193700,105.85,105.86,105.85,105.86,4,15.789473684210723,17.777000641138496,0.0
EURJPY,20010103,193800,105.87,105.93,105.87,105.93,4,38.23529411764952,22.770160695858337,1.0
EURJPY,20010103,193900,105.94,105.94,105.93,105.94,4,51.85185185185283,35.29220655123769,0.0
EURJPY,20010103,194000,105.95,105.97,105.95,105.96,4,94.11764705882058,61.401597676107635,0.0
EURJPY,20010103,194100,105.95,105.95,105.87,105.87,4,41.176470588239226,62.38198983297087,0.0
EURJPY,20010103,194200,105.86,105.86,105.82,105.82,4,11.764705882350482,49.01960784313676,0.0
EURJPY,20010103,194300,105.81,105.81,105.81,105.81,4,5.882352941179421,19.607843137256378,0.0
EURJPY,20010103,194400,105.83,105.83,105.83,105.83,4,12.49999999999778,10.049019607842562,1.0
EURJPY,20010103,194500,105.81,105.81,105.81,105.81,4,0.0,6.1274509803924,0.0
EURJPY,20010103,194600,105.82,105.83,105.82,105.83,4,12.49999999999778,8.333333333331852,1.0
EURJPY,20010103,194700,105.82,105.82,105.78,105.78,4,0.0,4.166666666665926,0.0
EURJPY,20010103,194800,105.77,105.77,105.72,105.72,4,0.0,4.166666666665926,0.0
EURJPY,20010103,194900,105.7,105.7,105.56,105.56,4,0.0,0.0,0.0
EURJPY,20010103,195000,105.55,105.55,105.51,105.51,4,0.0,0.0,0.0
EURJPY,20010103,195100,105.49,105.49,105.4,105.4,4,0.0,0.0,0.0
EURJPY,20010103,195200,105.39,105.39,105.39,105.39,4,0.0,0.0,0.0
EURJPY,20010103,195300,105.4,105.45,105.4,105.45,4,10.34482758620732,3.4482758620691065,1.0
EURJPY,20010103,195400,105.47,105.49,105.47,105.47,4,14.285714285713922,8.210180623973747,0.0
EURJPY,20010103,195500,105.47,105.48,105.47,105.48,4,19.14893617021354,14.593159347378261,0.0
EURJPY,20010103,195600,105.48,105.49,105.48,105.49,4,22.727272727271554,18.72064106106634,0.0
EURJPY,20010103,195700,105.49,105.49,105.48,105.49,4,22.727272727271554,21.534493874918883,0.0
EURJPY,20010103,195800,105.48,105.49,105.48,105.48,4,20.454545454546334,21.969696969696482,0.0
EURJPY,20010103,195900,105.5,105.55,105.5,105.55,4,36.36363636363578,26.51515151515122,0.0
EURJPY,20010103,200000,105.56,105.57,105.56,105.56,4,39.53488372093131,32.11768851303781,0.0
EURJPY,20010103,200100,105.55,105.59,105.55,105.56,4,44.736842105264145,40.21178739661041,0.0
EURJPY,20010103,200200,105.57,105.63,105.57,105.63,4,77.41935483870746,53.89702688830098,0.0
EURJPY,20010103,200300,105.64,105.64,105.64,105.64,4,100.0,74.05206564799055,0.0
EURJPY,20010103,200400,105.64,105.64,105.63,105.63,4,95.99999999999795,91.13978494623514,0.0
EURJPY,20010103,200600,105.61,105.61,105.61,105.61,4,87.99999999999955,94.66666666666583,-1.0
EURJPY,20010103,200700,105.62,105.63,105.62,105.63,4,95.83333333333111,93.2777777777762,0.0
EURJPY,20010103,200800,105.64,105.65,105.64,105.65,4,100.0,94.61111111111022,0.0
EURJPY,20010103,200900,105.65,105.65,105.65,105.65,4,100.0,98.61111111111036,0.0
EURJPY,20010103,201100,105.61,105.61,105.61,105.61,4,76.47058823529068,92.15686274509689,-1.0
EURJPY,20010103,201200,105.62,105.62,105.62,105.62,4,82.3529411764701,86.27450980392025,0.0
EURJPY,20010103,201300,105.62,105.62,105.62,105.62,4,82.3529411764701,80.39215686274362,0.0
EURJPY,20010103,201400,105.62,105.62,105.62,105.62,4,80.0,81.56862745098006,-1.0
EURJPY,20010103,201500,105.63,105.63,105.63,105.63,4,79.99999999999147,80.7843137254872,0.0
EURJPY,20010103,201600,105.62,105.62,105.62,105.62,4,70.00000000000142,76.6666666666643,0.0
EURJPY,20010103,201800,105.58,105.58,105.57,105.57,4,0.0,49.999999999997634,0.0
EURJPY,20010103,201900,105.57,105.57,105.57,105.57,4,0.0,23.333333333333808,0.0
EURJPY,20010103,202100,105.56,105.56,105.5,105.5,4,0.0,0.0,0.0
EURJPY,20010103,202200,105.5,105.5,105.5,105.5,4,0.0,0.0,0.0
EURJPY,20010103,202300,105.5,105.5,105.5,105.5,4,0.0,0.0,0.0
EURJPY,20010103,202400,105.49,105.49,105.48,105.48,4,0.0,0.0,0.0
EURJPY,20010103,202500,105.47,105.47,105.47,105.47,4,0.0,0.0,0.0
EURJPY,20010103,202600,105.47,105.47,105.43,105.43,4,0.0,0.0,0.0
EURJPY,20010103,202700,105.43,105.44,105.43,105.44,4,4.999999999995737,1.6666666666652457,1.0
EURJPY,20010103,202900,105.45,105.46,105.45,105.46,4,14.999999999994316,6.6666666666633505,0.0
EURJPY,20010103,203100,105.48,105.48,105.48,105.48,4,25.0,14.999999999996684,0.0
EURJPY,20010103,203400,105.49,105.49,105.49,105.49,4,29.999999999995737,23.333333333330017,0.0
EURJPY,20010103,203500,105.5,105.5,105.5,105.5,4,36.84210526315474,30.614035087716825,0.0
EURJPY,20010103,203600,105.51,105.51,105.51,105.51,4,53.333333333335226,40.0584795321619,0.0
EURJPY,20010103,203700,105.51,105.51,105.51,105.51,4,57.142857142861494,49.106098579783826,0.0
EURJPY,20010103,203800,105.51,105.51,105.51,105.51,4,61.53846153846238,57.3382173382197,0.0
EURJPY,20010103,203900,105.5,105.5,105.49,105.49,4,74.99999999998667,64.56043956043685,0.0
EURJPY,20010103,204100,105.51,105.51,105.51,105.51,4,100.0,78.84615384614968,0.0
EURJPY,20010103,204200,105.5,105.5,105.49,105.49,4,74.99999999998667,83.33333333332445,0.0
EURJPY,20010103,204400,105.49,105.5,105.49,105.5,4,87.49999999999334,87.49999999999334,0.0
EURJPY,20010103,204600,105.46,105.46,105.46,105.46,4,37.49999999998445,66.66666666665482,-1.0
EURJPY,20010103,204700,105.46,105.46,105.46,105.46,4,37.49999999998445,54.16666666665409,0.0
EURJPY,20010103,204800,105.47,105.47,105.46,105.46,4,16.666666666650876,30.55555555553993,0.0
EURJPY,20010103,204900,105.44,105.45,105.44,105.45,4,14.285714285720086,22.817460317451804,0.0
EURJPY,20010103,205000,105.45,105.45,105.45,105.45,4,14.285714285720086,15.079365079363683,0.0
EURJPY,20010103,205100,105.45,105.45,105.42,105.42,4,0.0,9.52380952381339,0.0
EURJPY,20010103,205200,105.42,105.42,105.42,105.42,4,0.0,4.761904761906695,0.0
EURJPY,20010103,205300,105.42,105.42,105.42,105.42,4,0.0,0.0,0.0
EURJPY,20010103,205400,105.43,105.43,105.43,105.43,4,11.111111111116374,3.703703703705458,1.0
EURJPY,20010103,205500,105.44,105.44,105.44,105.44,4,22.22222222221696,11.111111111111112,0.0
EURJPY,20010103,205700,105.45,105.45,105.45,105.45,4,33.333333333333336,22.222222222222225,0.0
EURJPY,20010103,205900,105.5,105.5,105.5,105.5,4,100.0,51.85185185185011,0.0
EURJPY,20010103,210000,105.51,105.51,105.51,105.51,4,100.0,77.77777777777779,0.0
EURJPY,20010103,210100,105.51,105.51,105.5,105.5,4,88.88888888888363,96.29629629629454,0.0
EURJPY,20010103,210200,105.51,105.54,105.51,105.54,4,100.0,96.29629629629454,0.0
EURJPY,20010103,210300,105.54,105.54,105.54,105.54,4,100.0,96.29629629629454,0.0
EURJPY,20010103,210400,105.54,105.54,105.51,105.51,4,75.0,91.66666666666667,-1.0
EURJPY,20010103,210500,105.52,105.54,105.52,105.54,4,100.0,91.66666666666667,0.0
EURJPY,20010103,210600,105.55,105.55,105.55,105.55,4,100.0,91.66666666666667,0.0
EURJPY,20010103,210700,105.55,105.56,105.55,105.56,4,100.0,100.0,0.0
EURJPY,20010103,210800,105.56,105.57,105.56,105.57,4,100.0,100.0,0.0
EURJPY,20010103,210900,105.58,105.6,105.58,105.59,4,94.11764705882845,98.03921568627614,-1.0
EURJPY,20010103,211000,105.58,105.59,105.58,105.59,4,93.75000000000556,95.95588235294467,0.0
EURJPY,20010103,211100,105.59,105.59,105.58,105.58,4,86.66666666666856,91.51143790850085,0.0
EURJPY,20010103,211200,105.59,105.59,105.59,105.59,4,90.00000000000853,90.13888888889421,0.0
EURJPY,20010103,211300,105.58,105.58,105.56,105.57,4,69.99999999999716,82.22222222222474,0.0
EURJPY,20010103,211400,105.56,105.57,105.54,105.54,4,40.00000000000853,66.6666666666714,0.0
EURJPY,20010103,211500,105.54,105.54,105.52,105.52,4,11.111111111102339,40.370370370369336,0.0
EURJPY,20010103,211600,105.51,105.51,105.5,105.5,4,0.0,17.037037037036956,0.0
EURJPY,20010103,211700,105.51,105.51,105.49,105.49,4,0.0,3.70370370370078,0.0
EURJPY,20010103,211800,105.48,105.49,105.48,105.49,4,8.333333333326426,2.777777777775475,1.0
EURJPY,20010103,211900,105.49,105.49,105.46,105.46,4,0.0,2.777777777775475,0.0
EURJPY,20010103,212000,105.46,105.46,105.46,105.46,4,0.0,2.777777777775475,0.0
EURJPY,20010103,212100,105.45,105.45,105.45,105.45,4,0.0,0.0,0.0
EURJPY,20010103,212200,105.46,105.46,105.46,105.46,4,6.666666666660983,2.2222222222203274,1.0
EURJPY,20010103,212300,105.47,105.49,105.47,105.49,4,28.57142857142277,11.746031746027917,0.0
